25,841;29972;25,840
32,294;12355;32,223
33,480;22622;33,467
31,421;17843;31,389
25,094;29981;25,094
27,413;24831;27,409
30,731;25604;30,719
23,398;29624;23,398
30,689;29756;30,688
30,878;22645;30,870
28,797;29942;28,797
32,351;29864;32,350
24,021;29995;24,021
27,775;29731;27,774
31,841;22603;31,818
31,154;17660;31,146
30,482;26212;30,479
27,171;29999;27,171
27,071;29061;27,070
31,349;29871;31,349
27,796;28365;27,795
29,405;29999;29,405
32,095;21685;32,079
26,653;29842;26,653
29,133;26252;29,125
