0.0001;25,999;19156;25,981
0.0001;32,361;11025;31,960
0.00025;33,480;22622;33,467
0.0001;31,545;14592;31,342
0.0001;25,202;29907;25,202
0.0001;27,535;18132;27,505
0.0001;31,021;17964;30,937
5e-05;23,789;29829;23,789
0.00025;30,689;29756;30,688
5e-05;30,893;13557;30,425
0.0001;28,816;21569;28,798
0.00025;32,351;29864;32,350
5e-05;24,102;29223;24,101
0.0001;27,848;29833;27,846
0.00025;31,841;22603;31,818
0.0001;31,183;12673;30,903
0.0001;30,566;16632;30,415
0.0001;27,202;29700;27,202
1e-06;27,229;13146;26,335
0.00025;31,349;29871;31,349
0.0001;27,851;21073;27,831
0.0001;29,409;20338;29,397
0.0001;32,107;15203;31,942
0.0001;26,676;29380;26,675
