28,547;4742;28,121
32,054;3743;30,674
33,601;4193;27,567
32,136;4104;30,961
28,744;4852;28,400
28,746;6599;28,746
33,087;3831;31,147
28,469;5122;26,433
33,280;3951;31,540
32,962;4174;31,345
30,407;5080;29,972
32,726;4196;25,296
26,777;6599;26,777
29,483;4898;29,078
31,466;5437;26,372
31,786;5598;31,693
31,919;4841;31,306
29,004;5628;28,819
30,921;5392;30,520
29,054;4666;26,604
30,300;4797;29,724
30,256;5043;29,719
34,038;4237;32,776
29,093;6599;29,093
30,786;4930;29,278
