0.03;28,763;6818;28,762
0.03;32,087;5169;31,673
0.03;33,705;6491;33,670
0.03;32,080;5987;32,007
0.03;28,835;6823;28,833
0.03;29,469;6889;29,467
0.03;33,119;4772;32,503
0.03;28,515;6899;28,515
0.03;33,404;5266;33,059
0.03;33,163;5819;33,029
0.03;30,538;6899;30,538
0.03;32,865;6081;32,751
0.03;26,670;6898;26,669
0.03;29,658;6871;29,656
0.03;31,210;6898;31,209
0.03;31,811;6819;31,810
0.03;32,060;6864;32,058
0.03;29,274;6899;29,274
0.03;30,890;6897;30,890
0.03;29,262;6897;29,262
0.03;30,572;6877;30,571
0.03;30,418;6841;30,415
0.03;34,003;6008;33,918
0.03;29,177;6899;29,177
0.030000000000000016;30,898;6482;30,821
