20.47742965849766,20.47632929793842,20.47578064677311,20.476280892512293,20.475869395357726
20.54703027611431,20.54484254330919,20.545497753734768,20.546284559766434,20.545522993549735
20.612475433493252,20.60878809653381,20.611574503551957,20.610580224228027,20.6121271780383
20.67079412390864,20.669803600310775,20.665806512926128,20.664261337468545,20.665733997519723
20.728659151235284,20.7289506318436,20.72450322393297,20.718787209276776,20.7233869331613
20.7846943803721,20.78642044733614,20.780084450084946,20.77186379551962,20.77787391697776
20.838069347655548,20.84460771716494,20.833355087385506,20.821382313666142,20.827723349657088
20.891882452157947,20.903236240693875,20.883300355306268,20.869542250851367,20.874956370377
20.945985005887678,20.96211013678749,20.933234581119304,20.91621412100708,20.91912473777938
20.99903661470862,21.01964651184353,20.981689883033276,20.962154109484736,20.96138862502741
21.05076915581321,21.076262059582454,21.02847506518138,21.00643892307653,21.002768409334674
21.10045505202674,21.130457513619447,21.074507797885463,21.05016138676013,21.043908627267363
21.147812287775558,21.181981421127183,21.11970214889891,21.094061154900025,21.084158416925444
21.19248794559052,21.231438301028795,21.163862579886032,21.137034017882872,21.124858473777152
21.234186133542234,21.27769833229126,21.20656151471642,21.179790213581438,21.164358721319097
21.273131200461307,21.3227282429165,21.248338457171517,21.220474037803005,21.20283994506535
21.30809266201826,21.365350548136615,21.2888336121628,21.259898124943575,21.2401724950686
21.34219445990948,21.405637784670187,21.32680267536243,21.298818296656265,21.27662836917265
21.373588485125698,21.443450797614144,21.362988714634596,21.335952054101593,21.311755655257905
21.403754040509043,21.477804744837172,21.397190970237837,21.371064772584837,21.345811218279962
21.4318089270834,21.50915219094196,21.429081642520483,21.403765549543195,21.376958978442655
21.458441114938548,21.538539549140005,21.45861855078153,21.433300994156426,21.405158023698693
21.48334327937793,21.5649982467392,21.48604453955047,21.45937494147889,21.43039566227078
21.505806581146047,21.588974528449544,21.511474997196682,21.482695107418614,21.452891970737635
21.52617557006372,21.611041164964995,21.533888388678072,21.503810337538717,21.473116287087564
