25,880;12529;25,352
32,033;8345;27,486
33,004;9729;30,003
31,266;10527;29,541
25,084;26394;25,072
27,406;14223;26,732
30,652;13118;29,663
23,699;28392;23,696
30,166;11628;28,549
30,633;10909;29,139
28,609;12557;27,730
31,944;10019;29,072
24,022;17250;23,932
27,469;14224;27,087
31,253;13970;30,756
31,007;10174;28,357
30,205;12438;29,186
27,021;14342;26,629
27,158;14299;26,583
30,892;13183;29,917
27,755;12900;27,110
29,213;12347;28,057
31,862;12756;30,350
26,582;15946;26,430
28,951;13841;27,768
