0.00025;26,073;29766;26,073
0.0001;32,298;10031;31,441
0.0005;33,620;29940;33,619
0.00025;31,574;19131;31,528
0.00025;25,258;29818;25,257
0.0005;27,555;29596;27,555
0.00025;31,117;26633;31,105
5e-05;23,799;29975;23,799
0.00025;30,807;29816;30,807
0.00025;31,053;25588;31,048
0.00025;28,953;29995;28,953
0.0005;32,418;29998;32,418
0.00025;24,185;29998;24,185
0.00025;27,917;29983;27,916
0.0005;31,823;24797;31,811
0.0005;31,294;27818;31,293
0.00025;30,661;29678;30,660
0.00025;27,363;29984;27,363
0.00025;27,288;29999;27,288
0.0005;31,427;29999;31,427
0.00025;27,940;29877;27,939
0.0005;29,529;29901;29,529
0.0005;32,220;29972;32,220
0.00025;26,748;29999;26,748
