26,073;29766;26,073
32,251;15086;32,154
33,478;16177;33,397
31,574;19131;31,528
25,258;29818;25,257
27,407;29996;27,407
31,117;26633;31,105
23,713;29965;23,713
30,807;29816;30,807
31,053;25588;31,048
28,953;29995;28,953
32,131;15439;31,624
24,185;29998;24,185
27,917;29983;27,916
31,869;23236;31,852
31,224;16910;31,176
30,661;29678;30,660
27,363;29984;27,363
27,288;29999;27,288
31,164;12342;30,639
27,940;29877;27,939
29,274;11705;29,035
32,109;24289;32,100
26,748;29999;26,748
29,232;24808;29,165
