25,978;29935;25,978
32,216;29556;32,216
33,620;29940;33,619
31,561;20353;31,544
25,212;29999;25,212
27,555;29596;27,555
30,948;29439;30,946
23,566;29989;23,566
30,799;29996;30,799
31,020;29992;31,020
28,935;29945;28,934
32,418;29998;32,418
24,115;29981;24,114
27,875;29982;27,875
31,888;20664;30,571
31,294;27818;31,293
30,384;12260;30,150
27,282;29998;27,282
27,180;29971;27,180
31,427;29999;31,427
27,898;29999;27,898
29,529;29901;29,529
32,220;29972;32,220
26,743;29894;26,743
29,236;28299;29,170
