25,917;29923;25,917
32,285;14288;32,249
33,645;28935;33,644
31,510;22476;31,500
25,138;29929;25,138
27,526;29841;27,525
30,957;29677;30,955
23,483;29971;23,482
30,816;29997;30,816
31,043;29753;31,042
28,902;29999;28,902
32,519;29518;32,519
24,071;29875;24,071
27,820;29999;27,820
31,717;14575;31,133
31,298;29727;31,298
30,650;29942;30,650
27,240;29999;27,240
27,171;29992;27,171
31,252;16020;30,738
27,888;29919;27,887
29,493;29693;29,493
32,157;29914;32,157
26,680;29920;26,680
29,216;27661;29,168
