0.000, 26.006, 18453, 26.005
0.000, 32.297, 11848, 32.169
0.000, 33.528, 19939, 33.527
0.000, 31.559, 15131, 31.529
0.000, 25.142, 19999, 25.142
0.000, 27.543, 17921, 27.535
0.000, 30.941, 19896, 30.940
0.000, 23.662, 19999, 23.662
0.000, 30.642, 19901, 30.641
0.000, 30.845, 12273, 30.667
0.000, 28.806, 15683, 28.773
0.000, 32.380, 16791, 32.363
0.000, 24.096, 19938, 24.096
0.000, 27.767, 19988, 27.767
0.000, 31.731, 19852, 31.731
0.000, 31.198, 13754, 31.127
0.000, 30.508, 14758, 30.441
0.000, 27.247, 19774, 27.246
0.000, 27.206, 19902, 27.205
0.000, 31.281, 19998, 31.281
0.000, 27.857, 19988, 27.856
0.000, 29.413, 19996, 29.413
0.000, 32.074, 13671, 31.842
0.000, 26.689, 19991, 26.688
