25,902;13444;25,820
32,084;8161;29,840
33,062;10395;31,750
31,314;10512;30,620
25,055;19990;25,055
27,335;13883;27,175
30,539;14140;30,366
23,662;19999;23,662
30,278;12581;29,818
30,601;11700;30,064
28,473;12294;28,233
32,004;10004;30,821
23,934;19992;23,934
27,550;14376;27,504
31,343;13417;30,913
30,984;10263;29,869
30,154;12367;29,856
27,049;13858;26,976
27,181;13874;27,077
30,890;13148;30,547
27,762;13667;27,645
29,196;12316;28,914
31,942;12370;31,368
26,594;16184;26,578
28,954;13455;28,517
