0.000, 26.093, 19431, 26.092
0.000, 32.482, 14754, 32.449
0.001, 33.621, 19998, 33.621
0.001, 31.559, 19938, 31.559
0.000, 25.142, 19999, 25.142
0.000, 27.594, 19999, 27.594
0.000, 31.154, 19999, 31.154
0.000, 23.685, 19999, 23.685
0.000, 30.821, 19998, 30.821
0.000, 31.092, 19993, 31.092
0.000, 28.894, 19999, 28.894
0.001, 32.366, 19983, 32.366
0.000, 24.179, 19975, 24.179
0.000, 27.794, 19989, 27.794
0.000, 31.844, 19948, 31.843
0.001, 31.262, 19990, 31.262
0.001, 30.651, 19999, 30.651
0.000, 27.295, 19941, 27.295
0.000, 27.312, 19992, 27.312
0.000, 31.359, 19974, 31.359
0.000, 27.888, 19994, 27.888
0.000, 29.483, 19962, 29.482
0.000, 32.168, 19996, 32.167
0.000, 26.720, 19999, 26.720
