26,093;19431;26,092
32,253;11227;32,028
33,265;12661;33,047
31,360;15116;31,316
25,142;19999;25,142
27,444;12473;27,027
31,119;16471;31,093
23,677;19995;23,677
30,536;19990;30,536
30,803;18616;30,800
28,781;19036;28,780
32,137;14977;32,076
24,179;19975;24,179
27,786;19999;27,786
31,350;15396;30,207
31,189;12420;31,058
30,470;19156;30,469
27,295;19941;27,295
27,312;19992;27,312
31,273;16426;28,563
27,769;19664;27,768
29,404;18168;29,395
32,013;14060;31,956
26,659;19999;26,659
29,138;17299;28,928
