23,421;29982;23,421
29,136;29841;29,136
30,457;29180;30,457
27,648;17679;27,639
21,309;29877;21,308
24,997;29990;24,997
25,093;27358;25,092
20,163;29981;20,163
26,904;29979;26,904
27,372;29877;27,372
25,867;29979;25,866
28,368;29984;28,368
21,468;29997;21,468
24,021;29782;24,021
28,658;26582;28,657
28,862;29962;28,862
26,566;11984;26,551
24,212;29990;24,212
24,387;27467;24,386
27,562;29692;27,561
24,821;29953;24,821
26,567;29975;26,567
28,811;27080;28,810
24,010;29988;24,010
25,862;28173;25,860
