24,473;29930;24,473
29,856;29975;29,856
31,165;29950;31,165
28,363;19867;28,355
21,937;29808;21,937
25,702;29992;25,702
25,870;29928;25,869
21,409;29478;21,409
28,158;29954;28,157
28,207;29959;28,206
26,625;29970;26,625
29,927;29893;29,927
22,014;29857;22,014
24,646;29979;24,646
29,532;26363;29,531
29,361;29986;29,361
27,358;29875;27,358
24,696;29931;24,695
25,510;28732;25,510
28,410;29976;28,409
25,507;29950;25,507
27,342;29863;27,342
29,363;29831;29,362
24,620;29730;24,620
26,669;29282;26,668
