27,580;16703;27,464
32,159;22374;32,104
32,866;19689;32,829
30,428;21775;30,408
24,024;29963;24,023
27,897;29902;27,897
28,855;20667;28,812
25,117;29775;25,117
31,128;23106;31,094
30,651;25735;30,644
28,839;29895;28,838
32,702;24499;32,690
23,894;29571;23,893
26,860;29987;26,860
31,457;23015;31,420
31,185;27656;31,177
29,363;27412;29,359
26,520;29953;26,519
28,637;26927;28,629
30,787;29926;30,785
27,803;29645;27,802
29,427;29917;29,426
31,128;26482;31,122
26,407;29964;26,407
28,988;26439;28,972
