27,812;13999;27,276
32,067;11558;30,991
32,789;13590;32,027
30,673;14001;30,119
24,421;29982;24,421
27,999;18600;27,847
29,492;15261;29,088
25,567;23015;25,528
31,198;13876;30,599
30,644;14739;30,248
28,875;17114;28,636
32,543;13852;31,790
24,186;23794;24,166
27,135;21992;27,073
31,494;15836;31,091
31,080;14032;30,514
29,505;15419;29,191
26,684;22245;26,658
29,111;17915;28,915
30,848;20315;30,727
28,010;19967;27,915
29,406;16874;29,153
31,277;16974;30,954
26,498;21431;26,472
29,138;17765;28,808
