26,992;25676;26,985
31,842;29820;31,842
32,611;29746;32,610
29,968;28976;29,966
23,483;29999;23,483
27,461;29980;27,461
28,099;26267;28,097
24,293;29585;24,290
30,638;29944;30,636
30,205;29750;30,203
28,373;29971;28,373
32,312;29978;32,311
23,426;29999;23,426
26,330;29999;26,330
31,141;28117;31,139
30,789;29981;30,789
28,970;29997;28,970
26,069;29994;26,069
27,896;28687;27,896
30,296;29651;30,295
27,295;29863;27,295
29,038;29978;29,038
30,737;29844;30,736
26,003;29944;26,003
28,511;29406;28,510
