22,646;29989;22,646
27,813;29952;27,813
29,428;29916;29,428
26,796;29516;26,796
20,642;29982;20,642
24,302;15983;24,290
24,363;29954;24,363
19,190;29978;19,190
25,776;29970;25,776
26,441;29949;26,440
25,046;29984;25,046
27,129;29844;27,128
20,978;29964;20,978
23,253;23321;23,232
27,519;21868;27,519
28,313;29895;28,313
25,751;17539;25,749
23,707;29974;23,706
23,456;29930;23,456
26,635;29991;26,635
24,146;29932;24,145
25,814;29940;25,814
28,090;29600;28,090
23,393;29984;23,393
25,026;28206;25,025
