27,887;13856;27,367
32,038;11024;31,509
32,670;12554;31,356
30,739;14624;30,090
24,701;29932;24,699
28,073;17486;27,856
29,871;15195;29,319
25,850;25967;25,842
31,282;13655;30,978
30,626;14255;30,049
28,940;16861;28,648
32,612;12525;31,265
24,326;25642;24,313
27,172;20026;27,104
31,512;16111;28,820
31,226;13550;30,239
29,556;16331;29,160
26,791;19641;26,716
29,347;18208;29,029
30,933;18466;30,645
28,067;18233;27,841
29,440;15006;28,963
31,281;14415;30,632
26,563;23210;26,528
29,229;17365;28,707
