24,889;16422;24,862
29,781;29999;29,781
31,301;29504;31,300
28,556;26112;28,555
22,148;29979;22,148
25,804;12667;25,749
26,208;29761;26,207
21,928;29981;21,928
28,652;29636;28,652
28,535;29809;28,535
26,895;29857;26,895
30,431;29848;30,430
22,230;29931;22,230
24,749;29913;24,749
29,752;19271;29,600
29,582;29993;29,582
27,623;14778;27,591
24,856;29999;24,856
25,979;29842;25,978
28,718;29917;28,717
25,795;29999;25,795
27,574;29995;27,574
29,490;29933;29,489
24,835;29980;24,835
26,930;27380;26,918
