28,016;18712;27,903
32,249;29992;32,249
32,934;18819;32,776
30,796;20000;30,715
24,546;29995;24,546
28,317;26131;28,312
29,664;20440;29,593
25,841;29999;25,841
31,483;20597;31,368
30,965;23190;30,930
29,171;26131;29,166
32,934;19360;32,803
24,306;29998;24,306
27,272;29801;27,271
31,663;21592;31,613
31,389;19238;31,343
29,722;22822;29,687
26,884;29994;26,884
29,540;24015;29,514
31,157;29589;31,156
28,262;26588;28,258
29,643;22488;29,619
31,441;21049;31,353
26,710;29998;26,710
29,371;24605;29,330
