26,049;16616;26,016
30,760;29987;30,760
31,983;29999;31,983
29,256;29981;29,256
22,798;29988;22,798
26,769;29994;26,769
27,170;29833;27,169
23,228;29929;23,227
29,785;29999;29,785
29,436;29743;29,435
27,684;29938;27,683
31,514;29936;31,513
22,850;29995;22,850
25,478;29999;25,478
30,511;29750;30,510
30,203;29951;30,203
28,394;29596;28,393
25,440;29892;25,439
27,010;29961;27,010
29,562;29999;29,562
26,593;29719;26,592
28,333;29999;28,333
30,121;29659;30,119
25,442;29943;25,441
27,765;29350;27,764
