0.0,30.680910146540352,9082.0,22.451183199670204
1e-06,30.593896910907876,9249.0,23.02493401856806
1e-05,30.72114135305454,9740.0,25.097610978489655
3e-05,30.8167836869436,10765.0,27.739492669565653
5e-05,30.905662402869545,11861.0,28.976152299687563
0.0001,30.979965646342706,12879.0,30.138508761528797
0.00025,30.721001919166554,15834.0,30.59291029820926
0.0005,30.185606978118166,18124.0,30.150289328809478
0.001,29.452699428934046,18164.0,29.421259240825954
0.005,27.605857974917054,10479.0,27.55609293958271
0.0025,28.40149089357002,12593.0,28.35530985020052
0.03,25.66151299154979,3567.0,25.579172488914086
0.05,25.1054040847632,2608.0,25.024839167084266
