0.0,31.879754845627307,9643.0,26.94561145405534
1e-06,31.953488859056453,10058.0,26.39596050625262
1e-05,31.989610673352047,10648.0,27.69941667208822
3e-05,32.106817345424105,11470.0,29.04163176505284
5e-05,31.97422718882221,11626.0,29.884506997846234
0.0001,31.766262140552687,12259.0,30.468591099388615
0.00025,30.934586348425125,10895.0,29.969134434899026
0.0005,29.822945584677004,7607.0,28.85692012325745
0.001,28.36350131370347,6634.0,27.689665394920087
0.005,24.987894526510537,4228.0,24.562101022364725
0.0025,26.548566284555225,4649.0,25.93974713441758
0.03,21.40839321188811,1073.0,21.20266299560461
0.05,20.467880466963404,899.0,20.283359472862724
