0.0,24.75426342803614,10437.0,21.856347221985857
1e-06,24.78197065911534,11281.0,22.273884848678268
1e-05,24.806056039338404,11493.0,23.054009566734017
3e-05,24.976799003243105,13171.0,24.237042864722007
5e-05,25.013756169004523,15466.0,24.7055196686751
0.0001,25.07429471612572,21208.0,25.02386976349672
0.00025,24.796318703786362,29637.0,24.79589456560128
0.0005,24.367263725122857,29985.0,24.36713815106469
0.001,23.84046801310837,29954.0,23.84032631276003
0.005,22.82287731292971,29986.0,22.82283403774349
0.0025,23.20453660142277,29866.0,23.20424767641919
0.03,22.032945098266676,29139.0,22.032819178438604
0.05,21.809559876569725,15206.0,21.80908423462693
