26.57900354014995,26.582642582139467,26.57829585453849,26.580264397759528,26.57604419420945,26.579628676884667
26.53558400198671,26.539233245308388,26.530045277531187,26.539180955660875,26.542093110147945,26.54121284005981
26.502451137841177,26.49958366522011,26.487416933665248,26.496464593337098,26.49847350187403,26.49368834787451
26.493643952616523,26.475800622447785,26.4637728782118,26.467616455095783,26.480191267271657,26.46811017707943
26.46806043190397,26.447733316697544,26.434111126856212,26.437562799121356,26.454924152250765,26.440642721548848
26.442325529954896,26.416541204382874,26.40633116022009,26.406180270369603,26.42376710493925,26.41422007190375
26.415332660601898,26.385328103153757,26.379286490793085,26.374523375825166,26.393451312532022,26.386472253812382
26.387024211240263,26.355782164247238,26.35232839511457,26.342676231564447,26.36595641122941,26.358400428810942
26.358876120065023,26.3279771529237,26.325305787728254,26.311338206681015,26.340206450133028,26.331582195266613
26.330940476539524,26.301339062225786,26.298863559029098,26.281174728429836,26.314269746107463,26.30547268487403
26.30292035353177,26.274818019070384,26.27287024495577,26.25300459316174,26.287181839389984,26.279243682466973
26.27462796531303,26.247714369477535,26.2469935181878,26.226494245790597,26.258989500912364,26.252157381525635
26.24608911805384,26.220884599414763,26.22099229239556,26.201176769106134,26.231058456737525,26.22526513926055
26.217476288310056,26.194257979548237,26.19507477456081,26.176579695406677,26.20398563463897,26.19938980960376
26.189131586302135,26.1683235062628,26.168762798357335,26.15266782991131,26.178137202720805,26.175167403203975
26.161382140541125,26.143333372130428,26.14318733957679,26.129358681782072,26.153156214910716,26.152012117153987
26.134212031339747,26.11853109967274,26.117918338784577,26.106244914849718,26.128226306694433,26.128480835927704
26.10784605710272,26.093626890727425,26.092470176933414,26.082777313439678,26.103110878217628,26.104045320482392
26.08184229783028,26.06855800862352,26.066822756269623,26.058948013528095,26.077832479173,26.07840053719945
26.056263679582983,26.04328660026027,26.041498295960483,26.034439221599456,26.05321060773545,26.05197570503242
26.03095922411812,26.01810691767078,26.016583152627774,26.009748741603932,26.02939722043712,26.026503916757466
26.0058990483543,25.993397095911117,25.99199495215624,25.985306488438805,26.00651092734056,26.00220078979838
25.981033559966605,25.969439304675944,25.96814794260161,25.96153189794191,25.984401301683636,25.97952738748599
25.956908389147166,25.946064651283862,25.94499884800799,25.938462989449423,25.963506843828558,25.958146825715865
25.933473463026033,25.923646331341924,25.922625522828287,25.916070400337127,25.942874075995874,25.93652920937878
25.910860240604208,25.902116895315473,25.900872208294295,25.89410948929149,25.923115996428603,25.914611328190684
25.889093571345555,25.881215113060136,25.879980565227036,25.87252516646646,25.904168993283086,25.89291334405841
25.868169329142688,25.86074275393354,25.859815559224856,25.851393732558087,25.885847445254168,25.871825849766847
25.847570289980876,25.84050385260751,25.83960006011866,25.83104267243279,25.86801579053549,25.8519156134455
25.828056929897972,25.82102560301984,25.81960946561423,25.81131274146953,25.850972018069353,25.833357934101556
25.809202938307564,25.802134839339,25.800289956210673,25.79218669830113,25.83469656736435,25.815514908852396
25.79087852568772,25.783803198577058,25.781382499647872,25.77348586613333,25.819191637464193,25.798109051968247
25.77308014205252,25.765290766749082,25.763246086006998,25.75538673661063,25.803993589149364,25.781129166435363
25.75564812126359,25.747620375049884,25.74581959806633,25.73747000956198,25.788959656226098,25.764692153646422
25.73890210885393,25.730031644124402,25.72902575008134,25.719994186868988,25.774912951098464,25.74833962140218
25.722995194029814,25.713015168777712,25.713093600863992,25.703197179563865,25.761141574950997,25.732702524068202
25.708137873101773,25.696608069846754,25.697265492472447,25.687237834812912,25.747705435140738,25.717709968021683
25.69343297817925,25.68104312799121,25.681827895689825,25.671656033337978,25.73524278342645,25.703007303459835
25.67900174134701,25.66576394767273,25.6662990123707,25.656661457823372,25.723415712028466,25.68876295654316
25.665180317920253,25.65008453732166,25.651614207878282,25.64169581974025,25.712125071888305,25.675388965797154
25.651694350767315,25.6347325001814,25.637265174476497,25.62714616138855,25.70088202649326,25.662112405650504
25.638205741922697,25.62013071532983,25.623246653135755,25.61290391252595,25.690305735846266,25.649376194608756
25.625426435007128,25.60607727282518,25.60940673285465,25.599337425300853,25.67969512040468,25.637076083686328
25.613348317013525,25.5918149337133,25.596034476682807,25.586239507752357,25.669500414748434,25.625420791253568
