22.256782224902256,22.2585722607893,22.257550936344632,22.25731482475473,22.258352779308844,22.257996752472632,22.258120624641073,22.25778745911153,22.257807995949484
22.328342295712282,22.333193545415064,22.332597247075306,22.3313632751035,22.333356248757816,22.33174619983351,22.33252905958631,22.331534090892657,22.331693980909773
22.39932953979431,22.401014097322115,22.40038576815731,22.39928448157432,22.40363440219857,22.39805848276671,22.397672962905254,22.398050771668476,22.39861430436281
22.46562627960289,22.461097750400192,22.460499984191955,22.46240622522687,22.46041111765838,22.46087022386776,22.457298050228438,22.45867169600107,22.46484088432492
22.52752237287001,22.516460204656447,22.51174718128231,22.519093568494156,22.51866631530872,22.51895897641117,22.511162217894988,22.51906479684955,22.52613443188089
22.585213390735284,22.571907734787054,22.568775141152905,22.574000108791708,22.57052951195015,22.576551448501018,22.566484304263298,22.578756827759744,22.585751770277298
22.639885188195418,22.622146355584615,22.62235551066524,22.62627645355935,22.62495875232037,22.63329517294651,22.621447897477847,22.635230412825003,22.643150098795736
22.692090076157683,22.669165170217536,22.67668787105919,22.67441538006123,22.675624427311444,22.687815579443846,22.67579542136826,22.692609519700827,22.69845949267747
22.742844306254394,22.713358334672257,22.729637664701134,22.720259731419752,22.721235614280182,22.739145302251664,22.728722607823272,22.749062523224012,22.75215259162413
22.792468528116565,22.757087092753927,22.781804010071976,22.765538603639953,22.7644497839138,22.788473932858967,22.780773283745077,22.80194082804112,22.80402593008234
22.841013547469192,22.798889695410995,22.83049858521927,22.81011120481709,22.80437853683157,22.836475678017358,22.8292470563191,22.852611248411886,22.854218573200818
22.88625915405391,22.840296910243055,22.876196570194693,22.855984220072823,22.842437919360272,22.88271225284661,22.875229261970272,22.90022595585054,22.902638004333205
22.930620400990623,22.879475778485364,22.918013918952322,22.90240216886736,22.879740958202504,22.928020335351803,22.91762074542438,22.944382695004613,22.948949763931882
22.972006068893528,22.918494507151706,22.95730324237328,22.945945319320295,22.91638690322737,22.970420557113314,22.95877565326262,22.985756277235673,22.991400156716683
23.00993375965198,22.956774540144266,22.99386870680861,22.98541893617034,22.952613404665293,23.009486351911196,22.998474347443086,23.023323375839443,23.03012276494375
23.045720466725193,22.991993866103417,23.027682235533465,23.019881833323858,22.988552176586772,23.046223564625198,23.036083683432423,23.056786747060222,23.065127775572645
23.078314783847212,23.02469372507609,23.0602145530177,23.05008029912723,23.023043891643077,23.080143878826036,23.070908109185893,23.085566017810226,23.09692027271513
23.106610531211604,23.054048949907084,23.089472902229502,23.07717501560605,23.053655633590378,23.110241467857282,23.102697905869682,23.110631995513337,23.125131292698097
23.13182787661601,23.07860082683559,23.115145108963787,23.102680107166492,23.07975781242199,23.138309590456288,23.130112694896958,23.133811406148975,23.15079693655634
23.15337177055919,23.10076391179316,23.136986874055797,23.127894722741686,23.10274199344657,23.162410664000753,23.15411027226596,23.154299777193472,23.17384042199514
23.172242553250058,23.119324634749937,23.155468356199826,23.15181961753934,23.122373730935163,23.182893751531836,23.17493472684842,23.172957269483113,23.194941178921358
23.18916317752163,23.136153058454298,23.169743846024712,23.173957844468937,23.140247911307057,23.20218857753179,23.19294776363508,23.18896233724381,23.214529451078462
23.20399664487065,23.15078779195863,23.18264158779911,23.19321740536967,23.156612837555933,23.220294598340082,23.20904066110455,23.203607745535027,23.23310566625515
23.21706591553204,23.16372248654084,23.193505201960974,23.210771841501217,23.171127037342956,23.236900140837914,23.224589225709554,23.214856167498326,23.25068864694853
23.228833443381664,23.173561449218838,23.20446275743528,23.225491173826846,23.182888207880957,23.25235091712525,23.237763684013302,23.224070277935596,23.265173507396288
23.239094648351106,23.18039342771264,23.213894794614248,23.23664400821523,23.193244929791316,23.26572308001882,23.2487105759649,23.23053785478816,23.27861813335386
23.24606523356211,23.184275856151864,23.220811807445646,23.24549237521861,23.20149592668967,23.276842233463523,23.2576133300935,23.23438667097294,23.289969396765606
23.251449496454736,23.185853059070833,23.225260096486053,23.251050281850354,23.208814171395147,23.285554196814925,23.264247709335606,23.2356688580506,23.29750829421841
