20.424567416702,20.423344912457033,20.424978641969247,20.424244292752785,20.423154157447133,20.424363787033684,20.424598243856682,20.423615461180024,20.424326860491064,20.4238886787304,20.424719381651713,20.423772484749033,20.42418886605001,20.423258610808666,20.424685169186787,20.42357178787666,20.424292616788897,20.42385865205152,20.423779885562965,20.424596052028466,20.42410686206796,20.42437634763673,20.42403888257182,20.424585605518853,20.425050382528426,20.424146910040513,20.424433838139258,20.424338461551134,20.42427849197464,20.42416639802688,20.424400083350747,20.424191233455588,20.42416856181986,20.423674010191203,20.424359685138704,20.42302413423505
20.503259274512118,20.501389361377,20.50350175425171,20.502752835639463,20.49921922185233,20.50286708706528,20.502033252782933,20.501631019590825,20.50331084987071,20.50294529068912,20.502899863120575,20.50321633150004,20.501552604514593,20.501556847356085,20.50265371320758,20.501465843866168,20.502176651303333,20.500480136790678,20.501158966087175,20.503038568854954,20.50210789941165,20.502974028232586,20.501911454157483,20.503180413332277,20.504244889270417,20.50163090691949,20.50264199133682,20.5020111912517,20.502253900686323,20.50394676267389,20.50371793866033,20.50299594871801,20.502279637425115,20.500534121314843,20.50303808883271,20.499758543949973
20.58083337630618,20.577319273314373,20.578835201432,20.5798490496646,20.57509796368545,20.577936983525376,20.57770889912559,20.57858872889886,20.57896278216363,20.57874226784496,20.58103102347628,20.581608425462665,20.58015370099509,20.578172863491595,20.58012418977253,20.578206298079724,20.57940821750355,20.576164368047266,20.576653473535625,20.580597820294685,20.579555384498512,20.57808719834871,20.58015847551569,20.579434319664387,20.579771319756244,20.57743522912647,20.580306598380346,20.57970686551816,20.57875452941863,20.58083440211996,20.58493956043145,20.580258641525266,20.579102519409425,20.577587698233373,20.580006412992585,20.57229384264161
20.65400524856991,20.646800109921955,20.652644891948555,20.652447603806543,20.65025567883381,20.65136742036446,20.64809244107627,20.649398663296502,20.649942991597836,20.6512423499218,20.653645208655252,20.65626717914425,20.651054537396718,20.653205102927437,20.65082758971227,20.650768084133713,20.65372692710367,20.64498054948009,20.650234837896598,20.651773199401187,20.654983950055925,20.64804984844486,20.654206511579886,20.652277850379505,20.650670092481928,20.648709279535623,20.654847663767463,20.6519297489997,20.648868683206565,20.655428595513044,20.65793972946682,20.653521706790183,20.648546301723457,20.64766583132399,20.64987878384249,20.642987347560563
20.72808346401862,20.720699562613028,20.725238062932505,20.725408308014316,20.726595169262815,20.7237704066053,20.720599892277903,20.72365619121227,20.72202508044146,20.722367070324175,20.724643818075666,20.724972829356787,20.726393053547483,20.72652753562757,20.723409400622216,20.722721827024614,20.728406736686598,20.715897975722353,20.715350262992768,20.725725410985348,20.729650422763598,20.721521384253837,20.729510590620265,20.726458266499904,20.721955658814316,20.720820729420353,20.72947141204611,20.72459993455332,20.720813778816556,20.728742311582256,20.73011583170578,20.725512622682217,20.72101161291466,20.722624531239177,20.723039693851174,20.70980198303628
20.80186357943772,20.79356561897072,20.797377140325302,20.796169150635677,20.803296260597616,20.794884035740083,20.791254937588405,20.796050358265823,20.79384607651597,20.793206880544236,20.794632875107194,20.79598491563766,20.800403640588474,20.79880603550619,20.79521268250517,20.794296948289258,20.80548042886143,20.786320774932143,20.784178427489778,20.798374512995444,20.80453440416459,20.79221665558829,20.803246998843996,20.800226096354677,20.79164421094862,20.79307372797758,20.8029223577419,20.79505588544812,20.792328741559416,20.801706583571278,20.800083975366487,20.795988485916638,20.793325254038724,20.795769698927934,20.794444367211714,20.776242300858506
20.87572205029561,20.865419096094175,20.86840840298454,20.864852114752384,20.879123697827616,20.864544297755838,20.860827491598847,20.86636575844272,20.86615429894499,20.861806270174938,20.861717630336962,20.864532428041784,20.875826234812166,20.869675806961325,20.86608837043897,20.865088985137433,20.88123043833268,20.855927513232423,20.85286573166805,20.869946273473573,20.877830871490293,20.860953127421112,20.876472446307204,20.873753105375666,20.861248657953574,20.86359448048032,20.875302512378124,20.863307300153835,20.861753326888547,20.873369434675215,20.870800594817815,20.865567687364333,20.862212845267592,20.86669457526533,20.865426213338132,20.843948224027343
20.949581287228906,20.937511297512753,20.9383496824568,20.932169234084483,20.952066056921677,20.934187011683647,20.929023974161236,20.936661345121212,20.937559467433275,20.928456602893203,20.92722148357094,20.931990500181023,20.949806555002233,20.940806779000397,20.93586755541463,20.935675466378598,20.954862153921624,20.92568487246597,20.919507968586863,20.94261823367956,20.949667340195028,20.928396224431275,20.949812499053433,20.94663064794792,20.929898733683157,20.933241558098025,20.94709358236255,20.930113938339826,20.930586003893747,20.94348130883249,20.94054480496981,20.93641574902614,20.931005194382184,20.93609296426264,20.9364375592994,20.90943661231973
21.021254898987863,21.01014732958998,21.007563641562754,20.998520539211093,21.02388750740456,21.003094258376183,20.99730019762783,21.00597774592118,21.009123449133345,20.995245956210585,20.991048125062232,20.998860450994705,21.02270799958392,21.012819849251578,21.00371176567746,21.006515606766364,21.026516799765837,20.994567733698307,20.986406235592487,21.015795376879613,21.02131948636954,20.99532411254023,21.022629934440754,21.0195151736465,20.99882241667441,21.00214058754122,21.0168075322906,20.99608118826731,20.998208537274397,21.01310603719633,21.010752521313805,21.007103883444064,20.999909556827898,21.00473652844324,21.007315499622262,20.97266726721486
21.092234790984648,21.08182204400467,21.076545315760825,21.064947864891526,21.095119938399435,21.071711438089793,21.063879226543236,21.075443961946053,21.079436440237505,21.06368068258743,21.05321197881521,21.064863805518343,21.093969863473625,21.084159731158387,21.07160742610187,21.077283055219155,21.09771981670645,21.063941919501286,21.052209786317245,21.088734031860604,21.092814729436462,21.061788542946406,21.09442452327381,21.092310875096953,21.067352189080367,21.06895438777856,21.08605385000633,21.06155913041032,21.065214966829735,21.08194483349373,21.080655765663316,21.07786538024653,21.06831687061471,21.07207037189813,21.07791304725534,21.03386547859667
21.162310625914166,21.15182599606157,21.144547543818256,21.12997822414876,21.16554148777178,21.13864214470286,21.131733675833576,21.14495491691031,21.148776380770308,21.13320691654419,21.114103473466656,21.128873990392428,21.16439165834268,21.15417827218171,21.139948413551917,21.147696886881807,21.167870552262166,21.13294261369562,21.118965049585697,21.161026115594886,21.163094320367826,21.1279776329624,21.16503982683448,21.16453588192027,21.135793972123366,21.136511589329096,21.155057455044158,21.12532168505806,21.1318066410169,21.15000355798619,21.149468006800106,21.147686197462605,21.136893981358877,21.13974883539185,21.148355569144353,21.0931328518145
21.231598011753626,21.221244737491055,21.212155013199347,21.194230496741298,21.23425062301195,21.205796839878527,21.199641662891963,21.21346425959676,21.216790318628757,21.20306959450886,21.174145104557986,21.192385043534813,21.233858212099065,21.222828145902675,21.20732464943151,21.21728166511607,21.23748145007612,21.20083878367071,21.184508969543426,21.232803976098285,21.232022888284952,21.19448785847446,21.234242041669226,21.236349000225772,21.20526664756483,21.202698223567708,21.22279695661708,21.189023488263274,21.197732143141987,21.21717151467324,21.21766904865044,21.215882500681595,21.204976455420564,21.207245423194166,21.217198857294044,21.14986453745913
21.299548395119157,21.288257212684137,21.279396425955376,21.25786060428513,21.302734985385726,21.271551715791716,21.267284118931208,21.28128738731052,21.2834772702849,21.27183253921841,21.233415989780916,21.254789345283953,21.300892057846994,21.28994853577929,21.27365575447466,21.285900537276042,21.306091802628107,21.267345575498247,21.249904773701857,21.302727721681386,21.299632811152726,21.261000014388223,21.301584400304563,21.306653171580688,21.27293407106183,21.268429300162044,21.29012805446827,21.252537931997054,21.264306710800767,21.283533796966964,21.28485402062624,21.28238849617488,21.271557849705246,21.274734255443242,21.284439042842187,21.203728604469127
