0.0,27.217253471116223,8393.0
1e-06,27.197548974180265,8270.0
3e-06,27.152205908934626,7831.0
5e-06,27.206633542384996,8101.0
7e-06,27.225983293983887,7766.0
1e-05,27.178453004954093,8025.0
