0.0,32.59962942912487,6607.0
5e-05,32.82435186358419,6500.0
0.0001,32.796033793861895,6882.0
0.0005,32.94863226990412,6978.0
0.001,32.649847091672505,6853.0
0.005,32.667125059050505,6971.0
0.01,32.635183700045424,7364.0
0.05,32.647305376977286,6779.0
