0.00025;28,064;17315;28,004
0.00025;32,323;15405;32,154
0.00025;32,943;20065;32,901
0.00025;30,810;19620;30,774
0.0001;24,662;24872;24,661
0.0001;28,110;18732;28,021
0.0001;29,903;15692;29,588
0.0001;25,802;24906;25,801
0.00025;31,538;19145;31,491
0.00025;30,967;21996;30,957
0.00025;29,218;24076;29,215
0.00025;32,990;19411;32,935
0.0001;24,310;24580;24,308
0.00025;27,229;24884;27,228
0.00025;31,685;20065;31,669
0.00025;31,425;22876;31,414
0.00025;29,732;23952;29,728
0.00025;26,842;24906;26,842
0.0001;29,449;16160;29,234
0.00025;31,153;24999;31,153
0.00025;28,257;24999;28,257
0.00025;29,644;23529;29,640
0.00025;31,445;23834;31,437
0.00025;26,711;24983;26,711
