0.03;31,589;9906;31,586
0.03;34,285;7286;28,689
0.03;36,154;5955;34,744
0.01;34,287;5601;33,269
0.01;31,921;7814;31,806
0.05;32,295;9965;32,294
0.01;35,728;4910;33,591
0.01;31,586;9081;31,563
0.03;35,596;5938;34,609
0.03;35,305;6708;34,647
0.03;33,171;8529;33,102
0.03;35,128;6791;31,057
0.075;28,915;9999;28,915
0.01;32,285;8989;32,030
0.03;34,160;9120;34,122
0.01;34,295;8721;33,930
0.03;34,640;7789;34,370
0.0;31,712;6112;30,422
0.01;33,434;7478;33,086
0.0075;32,764;8755;32,701
0.03;33,145;8507;33,103
0.03;32,763;8845;32,686
0.03;36,228;6066;35,406
0.0075;32,112;8870;32,044
