0.005;30,861;6001;30,131
1e-06;34,064;6935;32,831
0.005;35,795;4339;32,650
0.005;34,053;9325;34,005
0.0005;31,526;5853;30,771
0.0005;31,938;6637;31,022
0.005;35,506;4156;32,224
0.0001;31,138;6165;30,599
0.005;35,134;4129;31,921
0.005;34,934;3906;31,755
0.005;32,670;5842;31,544
0.0025;34,650;4350;31,787
1e-05;29,292;9201;29,274
0.0025;31,818;6342;31,042
0.005;33,780;6935;33,143
0.005;33,769;5470;33,501
0.005;34,257;5149;32,193
0.005;31,448;9993;31,444
0.005;32,975;6341;32,021
0.005;32,574;7820;32,370
0.005;32,509;6276;31,698
0.005;32,359;6374;31,554
0.005;36,018;4949;33,510
0.005;31,736;7067;31,272
