0.0;27,374;10074;24,216
0.0;31,527;7617;21,665
0.0;32,179;9538;22,672
0.0;30,252;9898;22,809
0.0;24,156;13408;23,192
0.0;27,591;10933;22,617
0.0;29,525;10052;24,266
0.0;25,213;15157;24,482
0.0;30,709;9206;23,026
0.0;30,083;9592;22,744
0.0;28,318;10680;22,924
0.0;32,013;9476;22,228
0.0;23,795;12093;22,235
0.0;26,650;12143;23,791
0.0;31,076;11543;25,029
0.0;30,667;9252;21,860
0.0;29,033;11447;23,316
0.0;26,289;10836;23,188
0.0;28,256;11443;24,061
0.0;30,195;11735;25,314
0.0;27,372;11123;23,108
0.0;28,856;10296;23,158
0.0;30,880;10921;24,007
0.0;26,151;11636;23,650
0.0;28,673;10837;23,315
