0.0001;27,775;14627;27,317
0.0001;31,921;10740;30,681
0.0001;32,799;13614;32,151
0.0001;30,584;14502;30,220
0.0001;24,443;29900;24,442
0.0001;28,021;19723;27,892
0.0001;29,521;15308;29,127
0.0001;25,620;24917;25,600
0.0001;31,200;14046;30,564
0.0001;30,688;14988;30,305
0.0001;28,880;19500;28,728
0.0001;32,666;13029;31,801
0.0001;24,178;26325;24,169
0.0001;26,958;29996;26,958
0.0001;31,533;14750;31,105
0.0001;31,090;13831;30,574
0.0001;29,514;15733;29,152
0.0001;26,668;23699;26,651
0.0001;29,268;18311;28,987
0.0001;30,855;21845;30,766
0.0001;27,971;19256;27,892
0.0001;29,374;17268;29,132
0.0001;31,265;14824;30,911
0.0001;26,515;24164;26,489
9.999999999999999e-05;29,138;18537;28,817
