0.00025;25,815;29646;25,814
0.00025;32,277;14638;32,233
0.00025;33,366;26102;33,358
0.00025;31,438;19020;31,403
0.00025;25,116;29999;25,116
0.00025;27,408;23583;27,405
0.00025;30,701;24856;30,687
0.00025;23,409;29092;23,406
0.00025;30,627;29956;30,627
0.00025;30,889;23496;30,879
0.00025;28,822;29881;28,821
0.00025;32,365;29998;32,365
0.00025;24,016;29823;24,016
0.00025;27,765;29997;27,765
0.00025;31,805;25068;31,793
0.00025;31,151;16440;31,138
0.00025;30,514;28357;30,513
0.00025;27,177;29862;27,177
0.00025;27,067;29191;27,066
0.00025;31,334;29986;31,334
0.00025;27,773;29871;27,772
0.00025;29,423;29996;29,423
0.00025;32,042;23327;32,032
0.00025;26,646;29983;26,646
0.00025000000000000017;29,123;26757;29,116
