0.00025;25,819;29660;25,818
0.00025;32,316;21020;32,304
0.00025;33,589;29791;33,588
0.00025;31,471;26026;31,465
0.00025;25,079;29971;25,079
0.00025;27,427;29132;27,426
0.00025;30,718;29648;30,717
0.00025;23,347;29546;23,346
0.00025;30,606;29989;30,606
0.00025;30,962;29999;30,962
0.00025;28,812;29938;28,812
0.00025;32,431;29996;32,431
0.00025;23,986;29999;23,986
0.00025;27,780;29990;27,779
0.00025;31,877;29306;31,875
0.00025;31,235;29861;31,234
0.00025;30,539;29917;30,538
0.00025;27,145;29984;27,145
0.00025;27,083;29769;27,083
0.00025;31,354;29907;31,354
0.00025;27,789;29999;27,789
0.00025;29,421;29996;29,421
0.00025;32,047;29886;32,044
0.00025;26,624;29999;26,624
0.00025000000000000017;29,144;29305;29,143
