0.000, 25.985, 19419, 25.984
0.000, 32.372, 10658, 32.077
0.000, 33.534, 19554, 33.533
0.000, 31.535, 15741, 31.522
0.000, 25.189, 19983, 25.189
0.000, 27.511, 13866, 27.400
0.000, 30.967, 18857, 30.961
0.000, 23.673, 19995, 23.673
0.000, 30.671, 19492, 30.667
0.000, 30.913, 19437, 30.912
0.000, 28.811, 19953, 28.811
0.000, 32.230, 19905, 32.230
0.000, 24.106, 19999, 24.106
0.000, 27.779, 19999, 27.779
0.000, 31.781, 19999, 31.781
0.000, 31.160, 12620, 31.042
0.000, 30.467, 19999, 30.467
0.000, 27.236, 19943, 27.235
0.000, 27.202, 16894, 27.181
0.000, 31.254, 16646, 28.667
0.000, 27.845, 19801, 27.844
0.000, 29.424, 19999, 29.424
0.000, 32.053, 19936, 32.052
0.000, 26.653, 19979, 26.653
