24.157786262521526,24.158010766011483
24.128183943209145,24.131104026877242
24.105891524884026,24.11345191092035
24.08380857774757,24.097608094926496
24.063801401221433,24.07987124390452
24.045273515963174,24.061592022420548
24.027617937215417,24.04388195979356
24.010385979944324,24.02705006999286
23.993434104988598,24.01089091177173
23.976780972874234,23.99547479389978
23.961290798673005,23.980869692043818
23.9469958048525,23.966917696058175
23.934133010599815,23.953839991073913
23.922879296695747,23.941674055072863
23.912847186901715,23.930547082992675
23.903965099020358,23.920731607939235
23.895747519431577,23.911830948057805
23.888082675564732,23.903898003373932
23.881814082105368,23.896677182420095
23.87644892417844,23.889827199943404
23.871921930712787,23.883133945557425
23.86825965675485,23.877082535214935
23.864925736199577,23.871578875623122
23.861827552766613,23.866472897275163
23.85908684051026,23.861429051175776
23.856696735442085,23.856850604953706
23.854503485450756,23.852613704229142
23.852952741400255,23.848413249577476
23.85175687485056,23.84485084938627
23.85076074681283,23.84173628140448
23.84984599135612,23.83931651248124
23.849151066876722,23.837070981567066
23.8487006668353,23.834615677274567
23.84834761261704,23.832873164560784
23.847618232099343,23.83151335444239
23.847091028345424,23.82996877594921
23.84703603143045,23.828777088060725
23.84741787063195,23.82781353193611
23.848006793945224,23.8270240973571
23.84830718715301,23.82626266882102
23.848959683535558,23.826408162746837
23.849686303346402,23.827110158641563
23.85085463873427,23.827475102963867
23.852267582773653,23.827625858842506
23.85410027678354,23.828373907742346
23.85570125446002,23.829157606725417
23.857242344492708,23.830521979685756
23.859292855424314,23.83201998325642
23.861786251183013,23.833561942798376
23.86435473986804,23.835312815895694
23.866986614913735,23.83711971297477
23.869654770311833,23.83950150739214
23.872566749777295,23.84179847761425
23.87550141687447,23.84373442283058
23.878444828449076,23.845205402893775
23.881733813193243,23.847948165929083
23.885624427243847,23.851181577234357
23.88936142095538,23.853460058025156
23.892564983625665,23.85564713925218
23.89594841818244,23.858347057157722
23.899447298252767,23.86123151835538
23.902876854768955,23.864096723736658
23.906688489565767,23.866919085166195
23.91093619469593,23.870486094347232
23.915346520757538,23.87381052302728
23.919624066562868,23.8770625486299
23.92383509456159,23.88067064817109
23.9282274766274,23.884466611577096
23.932968033142803,23.888073264270414
23.937717032146047,23.89173798079769
23.942434924595535,23.895870748980226
23.946901604693206,23.900002444600457
23.951495586162814,23.903898493867935
23.956688626601487,23.907809693395052
23.961085289261735,23.912454267359887
23.965678309852414,23.91735442141327
23.97017111649214,23.92207009299344
23.974965443665866,23.926112939353068
23.9799588402647,23.93079029866353
23.98486178184121,23.935738098999956
23.98985361550068,23.940783910242654
23.99475120728298,23.94587925748243
23.999855064002592,23.9507063450772
24.005334650318403,23.955998182049232
24.01043158391151,23.96121552843924
24.01516940277341,23.96656851959078
24.019947330536638,23.97158502831601
24.025258115274006,23.976507848845714
24.03090175932546,23.98158551147407
24.035900357853844,23.986388333335945
24.040733947803098,23.9915586774935
24.04586815313663,23.99688672680618
24.051112251872738,24.00232217524882
24.056110368552073,24.007799383830836
24.060999560340555,24.01313210961719
24.06635285553195,24.018886872563776
24.071969909837037,24.024225711051383
24.077025390996766,24.029627804411284
