27,010;29799;27,009
31,811;29914;31,811
32,546;29810;32,545
29,927;29724;29,926
23,372;29989;23,372
27,365;29945;27,365
28,028;29944;28,028
24,217;29998;24,217
30,581;29886;30,579
30,131;29829;30,131
28,306;29999;28,306
32,226;29980;32,226
23,331;29931;23,331
26,241;29998;26,241
31,078;29875;31,077
30,742;29989;30,741
28,927;29921;28,926
25,952;29977;25,952
27,826;29706;27,823
30,218;29776;30,218
27,250;29973;27,250
28,983;29999;28,983
30,672;29657;30,669
25,956;29918;25,956
28,446;29897;28,445
