25,976;29981;25,975
31,035;29878;31,034
32,004;29963;32,003
29,296;29882;29,295
22,758;29990;22,758
26,676;29999;26,676
27,101;29878;27,100
23,075;29983;23,075
29,670;29892;29,669
29,352;29998;29,352
27,603;29999;27,603
31,418;29766;31,417
22,753;29898;22,753
25,540;29831;25,540
30,543;29546;30,542
30,131;29996;30,131
28,298;29677;28,298
25,389;29991;25,389
26,861;29875;26,860
29,475;29999;29,475
26,488;29999;26,488
28,301;29874;28,301
30,115;29957;30,115
25,387;29987;25,387
27,719;29909;27,718
