27,603;23421;27,590
32,190;24406;32,174
32,826;24653;32,822
30,374;27213;30,371
23,913;29990;23,913
27,894;29888;27,894
28,797;20638;28,783
25,131;29883;25,130
31,141;28955;31,138
30,646;28978;30,645
28,796;29977;28,796
32,689;29740;32,689
23,798;29872;23,797
26,789;29996;26,789
31,418;24947;31,412
31,138;29784;31,138
29,348;28508;29,348
26,416;29987;26,416
28,674;28070;28,670
30,760;29608;30,760
27,777;29699;27,777
29,400;29875;29,399
31,088;26366;31,085
26,354;29646;26,353
28,957;28087;28,954
