23,384;29993;23,384
29,141;29946;29,140
30,414;29913;30,414
27,647;29989;27,647
21,319;29885;21,319
24,888;12106;24,887
25,084;29986;25,084
20,129;29961;20,129
26,855;29941;26,854
27,369;29914;27,368
25,849;29811;25,849
28,345;29998;28,345
21,448;29941;21,448
24,002;29771;24,002
28,658;16788;28,575
28,846;29946;28,846
26,587;29507;26,587
24,196;29974;24,196
24,382;29997;24,382
27,532;29989;27,532
24,807;29908;24,807
26,547;29998;26,546
28,803;29395;28,802
23,993;29759;23,993
25,843;28600;25,839
