27,895;16025;27,658
32,076;12251;31,414
32,759;13788;32,319
30,671;14464;30,320
24,376;29985;24,375
28,066;21058;26,437
29,480;16068;29,255
25,612;27362;25,610
31,288;15811;30,988
30,736;14869;30,517
28,918;20434;28,836
32,733;14730;32,308
24,124;29300;24,123
27,137;23915;27,119
31,498;16020;31,259
31,157;14975;30,869
29,512;18035;29,393
26,663;26668;26,658
29,306;20080;29,208
30,905;22216;30,845
28,055;21738;28,005
29,440;20444;29,360
31,253;17153;31,061
26,504;27448;26,496
29,174;19784;28,935
