24,436;29924;24,436
29,841;29847;29,840
31,041;29999;31,041
28,354;25280;28,353
21,917;29851;21,916
25,633;29999;25,633
25,845;29460;25,844
21,341;29921;21,341
28,120;29999;28,120
28,184;29945;28,184
26,574;29931;26,574
29,876;29753;29,875
21,971;29999;21,971
24,605;29598;24,605
29,452;13073;29,413
29,337;29980;29,337
27,339;29894;27,338
24,660;29970;24,660
25,473;29913;25,473
28,359;29959;28,359
25,474;29943;25,474
27,290;29953;27,290
29,333;29985;29,333
24,515;12082;24,514
26,624;28260;26,622
