20.357390170123836,20.35733491148751,20.357388689295558,20.35766496832439,20.35683501373844,20.35734131669482,20.357392332064165,20.357231336065475,20.357432963916303,20.357757897066698,20.35790080486344,20.35758857037685,20.35737055924381,20.357561489973385,20.357490335787134,20.356879733049848
20.437817417395916,20.437342836714816,20.437266678498403,20.437611448564756,20.436205329648182,20.43778688735374,20.437716392674847,20.43727327201829,20.437828945807407,20.437774879938146,20.438361206426624,20.437727640185386,20.43760128107568,20.437301182328508,20.43700822053982,20.43619120276095
20.515743494706477,20.51634316232944,20.514475637752405,20.516043551325982,20.513386811015977,20.515477214058482,20.51564457325787,20.516236904769805,20.51610071093782,20.514984290130265,20.516515121896475,20.51580907296433,20.51385199530931,20.51601042973963,20.514846431492693,20.513441265003944
20.591376018281675,20.59241269868965,20.58866528562153,20.589381943075583,20.58877465254417,20.5894304102592,20.590814758721436,20.591350538131504,20.590834674883762,20.58913264745843,20.59070794114469,20.592483251352334,20.586675326671298,20.59001397582188,20.589235809136216,20.58879405122478
20.66620959205029,20.666636209741807,20.662958693220688,20.663606529403413,20.661858647022665,20.66314708872494,20.664336245657154,20.666110487189645,20.665056400509748,20.66342538271177,20.66511830877445,20.667680098916435,20.6590588306713,20.663454761458485,20.662081467027633,20.664269264471905
20.73899097515724,20.738723707645693,20.73544066807453,20.735628764802826,20.73375200943169,20.73518851123061,20.737159568926874,20.739303822198277,20.73694360116511,20.73536405088103,20.737623703337498,20.741611430769854,20.729353132401663,20.734937419859346,20.734227374746787,20.738475269417854
20.809870324330234,20.809189339314656,20.805165985582565,20.80551190582364,20.803767012646194,20.804878266773848,20.80822565966016,20.810044740231085,20.806977196003444,20.805947500300796,20.808023658435445,20.813547907292815,20.79834695684715,20.80445016260777,20.805535390337127,20.8108745481317
20.878944629698978,20.87785000201223,20.873031175468263,20.872908804437262,20.871450958834362,20.872503155022265,20.877214929998942,20.879468516581923,20.875356219354035,20.87462321217421,20.876442719087592,20.883519434896947,20.86541443849395,20.871876102321213,20.875712181778123,20.880898768029972
20.946331628295596,20.944867005661614,20.93912338229356,20.938527504760565,20.936479201676867,20.938172852853526,20.944422169876095,20.946647194149712,20.942354062806864,20.94141422300861,20.942783988875338,20.95167869433954,20.930113858468566,20.93759375976395,20.943848863246654,20.949048026325073
21.01215363667339,21.010826659019052,21.003393437148382,21.002664395051408,20.999121920132943,21.001605798529678,21.00968486110867,21.01149106097985,21.007597998795568,21.006081643365633,21.00767861218604,21.01821439421601,20.99317441384403,21.001458429223113,21.009728367767092,21.015107317312257
