0.0,33.05499686646452,10201.0,31.04369513994527
1e-06,33.08079945404827,10204.0,31.236043072171444
1e-05,33.06221945701208,10395.0,31.75036380013125
3e-05,33.14750939816998,11170.0,32.52383875522413
5e-05,33.25993798028172,11973.0,32.8396962112219
0.0001,33.37882817644906,14194.0,33.30188931485574
0.0005,33.408538060230015,19583.0,33.40776839821065
0.001,33.084827414486014,19058.0,33.08393967226368
0.005,32.194570710080505,19852.0,32.193973536740465
0.00025,33.52752947668457,19939.0,33.52693072103188
0.0025,32.635397188506815,17682.0,32.63363020245214
