0.03;28,791;7719;28,777
0.03;32,110;5192;31,112
0.03;33,634;6263;33,210
0.03;32,057;5998;31,740
0.03;28,852;7081;28,815
0.03;29,631;7976;29,631
0.03;33,050;4451;31,790
0.03;28,523;7988;28,522
0.03;33,414;4980;32,340
0.03;33,121;5689;32,477
0.03;30,521;7492;30,493
0.03;32,875;6538;32,573
0.03;26,924;7999;26,924
0.03;29,683;7255;29,640
0.03;31,497;7999;31,497
0.03;31,867;6991;31,735
0.03;32,023;6387;31,750
0.03;29,283;7324;29,257
0.03;30,951;7785;30,947
0.03;29,422;7998;29,421
0.03;30,580;7611;30,563
0.03;30,426;7423;30,394
0.03;34,048;5887;33,644
0.03;29,319;7985;29,319
0.030000000000000016;30,942;6917;30,690
