0.005, 29.581, 6765, 29.175
0.005, 33.040, 5025, 30.038
0.005, 34.809, 5221, 31.797
0.001, 33.005, 5561, 32.416
0.005, 29.913, 6326, 29.472
0.005, 30.701, 7134, 26.961
0.005, 34.302, 4735, 31.176
0.005, 29.744, 7542, 29.532
0.005, 34.277, 4821, 30.926
0.005, 34.105, 5225, 31.164
0.005, 31.515, 6839, 30.565
0.005, 33.849, 5987, 31.128
0.005, 28.042, 9916, 28.040
0.005, 30.512, 6300, 29.749
0.001, 32.599, 7496, 28.267
0.005, 32.810, 5966, 32.173
0.000, 33.108, 5645, 30.619
0.001, 30.067, 6276, 29.171
0.005, 31.898, 6208, 30.883
0.005, 30.919, 8014, 23.829
0.005, 31.461, 6156, 30.455
0.005, 31.197, 5913, 29.991
0.005, 35.040, 5553, 32.515
0.005, 30.221, 7015, 27.741
