0.05;28,640;5858;28,424
0.03;32,087;4347;29,794
0.05;33,717;5510;32,855
0.0075;32,134;4441;30,158
0.03;28,797;5437;28,368
0.0075;29,502;5988;28,940
0.01;33,146;3543;29,715
0.005;28,544;5608;28,128
0.03;33,380;4239;31,052
0.03;33,103;4889;31,443
0.03;30,492;5836;29,932
0.03;32,793;5347;31,589
0.03;26,893;7998;26,893
0.03;29,584;6034;29,183
0.01;31,529;6555;31,111
0.03;31,867;5866;30,980
0.03;32,001;5190;30,894
0.05;29,194;6218;28,983
0.0075;30,967;4843;29,451
0.03;29,434;7339;29,406
0.05;30,476;6140;30,190
0.075;30,346;7583;30,334
0.03;33,994;4865;32,389
0.05;29,205;7352;29,174
