0.03;28,585;5367;28,177
0.03;32,087;4347;29,794
0.03;33,714;4936;32,116
0.03;32,070;5100;31,032
0.03;28,797;5437;28,368
0.03;29,569;6482;29,283
0.03;33,110;4283;30,870
0.03;28,512;6088;28,329
0.03;33,380;4239;31,052
0.03;33,103;4889;31,443
0.03;30,492;5836;29,932
0.03;32,793;5347;31,589
0.03;26,893;7998;26,893
0.03;29,584;6034;29,183
0.03;31,497;7210;31,417
0.03;31,867;5866;30,980
0.03;32,001;5190;30,894
0.03;29,144;6271;28,833
0.03;30,954;5661;30,273
0.03;29,434;7339;29,406
0.03;30,441;6253;30,034
0.03;30,309;5616;29,723
0.03;33,994;4865;32,389
0.03;29,189;6435;28,925
0.030000000000000016;30,897;5712;30,039
