0.0,30.579439904319152,9169.0,22.666208953133854
1e-06,30.537961161082205,8866.0,22.667324265294884
1e-05,30.820407448402158,9978.0,24.91075550869661
3e-05,30.869868803065856,10563.0,27.35340482791449
5e-05,30.94516320233391,11402.0,28.842415553486198
0.0001,30.945814000987838,13438.0,30.195125035112525
0.00025,30.685528801128136,17705.0,30.55453815963198
0.0005,30.19356819747726,19095.0,30.163019125765157
0.001,29.460512825598627,18350.0,29.436178515684723
0.005,27.604235428484248,9922.0,27.55473986738687
0.0025,28.37671702327553,11677.0,28.35014903958434
0.03,25.666245749724965,3421.0,25.582928201321536
0.05,25.09174196756069,2809.0,25.023328894510563
